  9809     SPring-8 14b2 
 Fe-K_Fe-foil_S  12.06.21 07:32 - 12.06.21 07:36
 Fe-foil                                                                         
 Ring :   8.0 GeV    99.5 mA -   99.5 mA
 Mono :   SI(111)       D=  3.13551 A    Initial angle= 17.09889 deg
 14b2      Transmission( 2)   Repetition=  1     Points= 4522
 Param file :                 angle axis (1)     Block =    1

 Block      Init-ang  final-ang     Step/deg     Time/s       Num
     1       17.00000  13.20000    -0.000840       0.05      4522
 Ortec( 0)     NDCH = 3
  Angle(c)  Angle(o)    time/s         2         3
      Mode         0         0         1         2
    Offset         0         0   282.500   132.700
  14.51780  14.56607     0.051     18164      3317
  14.51696  14.56515     0.051     18151      3317
  14.51612  14.56431     0.051     18159      3322
  14.51528  14.56349     0.051     18160      3323
  14.51444  14.56271     0.051     18154      3324
  14.51360  14.56200     0.051     18163      3330
  14.51276  14.56130     0.051     18155      3329
  14.51192  14.56056     0.051     18166      3333
  14.51108  14.55981     0.051     18154      3338
  14.51024  14.55896     0.051     18167      3340
  14.50940  14.55803     0.051     18164      3343
  14.50856  14.55711     0.051     18156      3342
  14.50772  14.55620     0.051     18170      3345
  14.50688  14.55528     0.051     18160      3347
  14.50604  14.55443     0.051     18168      3352
  14.50520  14.55361     0.051     18155      3352
  14.50436  14.55281     0.051     18170      3358
  14.50352  14.55209     0.051     18169      3359
  14.50268  14.55140     0.051     18164      3361
  14.50184  14.55066     0.051     18168      3362
  14.50100  14.54992     0.051     18158      3365
  14.50016  14.54909     0.051     18169      3370
  14.49932  14.54816     0.051     18160      3368
  14.49848  14.54725     0.051     18171      3372
  14.49764  14.54633     0.051     18166      3375
  14.49680  14.54540     0.051     18171      3378
  14.49596  14.54454     0.051     18166      3378
  14.49512  14.54372     0.051     18160      3379
  14.49428  14.54292     0.051     18176      3386
  14.49344  14.54219     0.051     18162      3387
  14.49260  14.54148     0.051     18174      3390
  14.49176  14.54075     0.051     18166      3393
  14.49092  14.54000     0.051     18168      3396
  14.49008  14.53918     0.051     18180      3398
  14.48924  14.53826     0.051     18162      3399
  14.48840  14.53733     0.051     18173      3403
  14.48756  14.53642     0.051     18174      3404
  14.48672  14.53549     0.051     18175      3411
  14.48588  14.53463     0.051     18169      3409
  14.48504  14.53380     0.051     18172      3411
  14.48420  14.53300     0.051     18178      3417
  14.48336  14.53226     0.051     18163      3414
  14.48252  14.53157     0.051     18182      3419
  14.48168  14.53084     0.051     18164      3421
  14.48084  14.53010     0.051     18176      3425
  14.48000  14.52930     0.051     18175      3425
  14.47916  14.52839     0.051     18174      3429
  14.47832  14.52746     0.051     18180      3433
  14.47748  14.52655     0.051     18168      3431
  14.47664  14.52562     0.051     18184      3438
  14.47580  14.52475     0.051     18170      3436
  14.47496  14.52392     0.051     18184      3442
  14.47412  14.52311     0.051     18168      3443
  14.47328  14.52237     0.051     18181      3447
  14.47244  14.52168     0.051     18178      3450
  14.47160  14.52096     0.051     18172      3448
  14.47076  14.52022     0.051     18186      3454
  14.46992  14.51943     0.051     18170      3454
  14.46908  14.51853     0.051     18181      3459
  14.46824  14.51760     0.051     18177      3460
  14.46740  14.51669     0.051     18177      3463
  14.46656  14.51576     0.051     18179      3464
  14.46572  14.51487     0.051     18170      3464
  14.46488  14.51404     0.051     18182      3468
  14.46404  14.51322     0.051     18174      3471
  14.46320  14.51246     0.051     18180      3474
  14.46236  14.51176     0.051     18175      3474
  14.46152  14.51104     0.051     18180      3477
  14.46068  14.51030     0.051     18182      3481
  14.45984  14.50953     0.051     18173      3479
  14.45900  14.50864     0.051     18185      3483
  14.45816  14.50770     0.051     18180      3485
  14.45732  14.50680     0.051     18182      3489
  14.45648  14.50588     0.051     18183      3491
  14.45564  14.50498     0.051     18180      3494
  14.45480  14.50414     0.051     18186      3496
  14.45396  14.50333     0.051     18179      3497
  14.45312  14.50256     0.051     18190      3503
  14.45228  14.50186     0.051     18174      3499
  14.45144  14.50116     0.051     18194      3507
  14.45060  14.50042     0.051     18189      3506
  14.44976  14.49966     0.051     18191      3509
  14.44892  14.49878     0.051     18188      3512
  14.44808  14.49785     0.051     18188      3515
  14.44724  14.49694     0.051     18194      3517
  14.44640  14.49602     0.051     18185      3520
  14.44556  14.49511     0.051     18192      3523
  14.44472  14.49427     0.051     18190      3524
  14.44388  14.49345     0.051     18192      3528
  14.44304  14.49267     0.051     18192      3530
  14.44220  14.49197     0.051     18183      3530
  14.44136  14.49127     0.051     18196      3533
  14.44052  14.49053     0.051     18183      3535
  14.43968  14.48977     0.051     18199      3539
  14.43884  14.48892     0.051     18187      3540
  14.43800  14.48799     0.051     18190      3542
  14.43716  14.48706     0.051     18199      3546
  14.43632  14.48614     0.051     18184      3548
  14.43548  14.48523     0.051     18197      3550
  14.43464  14.48437     0.051     18191      3553
  14.43380  14.48355     0.051     18198      3557
  14.43296  14.48276     0.051     18198      3555
  14.43212  14.48205     0.051     18193      3560
  14.43128  14.48135     0.051     18197      3562
  14.43044  14.48061     0.051     18190      3563
  14.42960  14.47986     0.051     18199      3568
  14.42876  14.47902     0.051     18191      3566
  14.42792  14.47809     0.051     18205      3572
  14.42708  14.47717     0.051     18195      3575
  14.42624  14.47626     0.051     18204      3575
  14.42540  14.47534     0.051     18206      3576
  14.42456  14.47449     0.051     18190      3579
  14.42372  14.47367     0.051     18205      3582
  14.42288  14.47287     0.051     18182      3578
  14.42204  14.47215     0.051     18148      3575
  14.42120  14.47145     0.051     18091      3565
  14.42036  14.47072     0.051     18045      3558
  14.41952  14.46998     0.051     18039      3559
  14.41868  14.46916     0.051     18035      3564
  14.41784  14.46824     0.051     18097      3577
  14.41700  14.46732     0.051     18142      3586
  14.41616  14.46642     0.051     18184      3598
  14.41532  14.46549     0.051     18190      3601
  14.41448  14.46462     0.051     18168      3597
  14.41364  14.46380     0.051     18064      3580
  14.41280  14.46299     0.051     17864      3545
  14.41196  14.46226     0.051     17706      3517
  14.41112  14.46156     0.051     17708      3517
  14.41028  14.46083     0.051     17856      3550
  14.40944  14.46008     0.051     18033      3584
  14.40860  14.45928     0.051     18125      3604
  14.40776  14.45837     0.051     18166      3613
  14.40692  14.45744     0.051     18145      3613
  14.40608  14.45652     0.051     18132      3612
  14.40524  14.45559     0.051     18076      3603
  14.40440  14.45471     0.051     18048      3601
  14.40356  14.45388     0.051     18032      3598
  14.40272  14.45307     0.051     18037      3605
  14.40188  14.45233     0.051     18072      3610
  14.40104  14.45164     0.051     18107      3624
  14.40020  14.45092     0.051     18163      3637
  14.39936  14.45018     0.051     18173      3639
  14.39852  14.44939     0.051     18189      3641
  14.39768  14.44848     0.051     18186      3646
  14.39684  14.44755     0.051     18187      3647
  14.39600  14.44665     0.051     18188      3651
  14.39516  14.44573     0.051     18181      3650
  14.39432  14.44484     0.051     18205      3660
  14.39348  14.44401     0.051     18191      3661
  14.39264  14.44319     0.051     18195      3663
  14.39180  14.44244     0.051     18199      3665
  14.39096  14.44174     0.051     18199      3666
  14.39012  14.44103     0.051     18194      3667
  14.38928  14.44029     0.051     18189      3669
  14.38844  14.43951     0.051     18204      3674
  14.38760  14.43861     0.051     18199      3675
  14.38676  14.43768     0.051     18202      3676
  14.38592  14.43677     0.051     18202      3681
  14.38508  14.43585     0.051     18198      3682
  14.38424  14.43495     0.051     18207      3682
  14.38340  14.43412     0.051     18194      3685
  14.38256  14.43331     0.051     18211      3689
  14.38172  14.43254     0.051     18198      3689
  14.38088  14.43184     0.051     18208      3692
  14.38004  14.43112     0.051     18202      3693
  14.37920  14.43038     0.051     18204      3695
  14.37836  14.42960     0.051     18204      3697
  14.37752  14.42873     0.051     18205      3700
  14.37668  14.42779     0.051     18212      3703
  14.37584  14.42688     0.051     18200      3699
  14.37500  14.42595     0.051     18206      3707
  14.37416  14.42505     0.051     18207      3709
  14.37332  14.42421     0.051     18208      3710
  14.37248  14.42339     0.051     18207      3711
  14.37164  14.42262     0.051     18199      3711
  14.37080  14.42191     0.051     18215      3716
  14.36996  14.42120     0.051     18204      3713
  14.36912  14.42047     0.051     18216      3718
  14.36828  14.41971     0.051     18209      3720
  14.36744  14.41884     0.051     18208      3720
  14.36660  14.41791     0.051     18213      3722
  14.36576  14.41700     0.051     18204      3723
  14.36492  14.41607     0.051     18212      3726
  14.36408  14.41516     0.051     18202      3724
  14.36324  14.41431     0.051     18210      3728
  14.36240  14.41349     0.051     18210      3732
  14.36156  14.41271     0.051     18205      3733
  14.36072  14.41200     0.051     18214      3737
  14.35988  14.41130     0.051     18200      3736
  14.35904  14.41056     0.051     18216      3740
  14.35820  14.40981     0.051     18207      3743
  14.35736  14.40896     0.051     18218      3745
  14.35652  14.40803     0.051     18210      3747
  14.35568  14.40711     0.051     18212      3748
  14.35484  14.40619     0.051     18217      3748
  14.35400  14.40527     0.051     18209      3752
  14.35316  14.40442     0.051     18219      3755
  14.35232  14.40360     0.051     18213      3755
  14.35148  14.40280     0.051     18215      3758
  14.35064  14.40208     0.051     18213      3758
  14.34980  14.40138     0.051     18212      3762
  14.34896  14.40065     0.051     18215      3765
  14.34812  14.39989     0.051     18208      3765
  14.34728  14.39906     0.051     18214      3770
  14.34644  14.39813     0.051     18204      3770
  14.34560  14.39721     0.051     18215      3772
  14.34476  14.39630     0.051     18209      3773
  14.34392  14.39538     0.051     18215      3777
  14.34308  14.39452     0.051     18221      3781
  14.34224  14.39369     0.051     18206      3778
  14.34140  14.39290     0.051     18216      3782
  14.34056  14.39217     0.051     18218      3786
  14.33972  14.39148     0.051     18219      3790
  14.33888  14.39075     0.051     18211      3788
  14.33804  14.39000     0.051     18217      3791
  14.33720  14.38919     0.051     18223      3795
  14.33636  14.38827     0.051     18209      3794
  14.33552  14.38734     0.051     18219      3800
  14.33468  14.38643     0.051     18214      3799
  14.33384  14.38551     0.051     18207      3799
  14.33300  14.38464     0.051     18214      3804
  14.33216  14.38381     0.051     18216      3806
  14.33132  14.38301     0.051     18216      3808
  14.33048  14.38227     0.051     18205      3810
  14.32964  14.38159     0.051     18219      3813
  14.32880  14.38086     0.051     18216      3813
  14.32796  14.38012     0.051     18210      3819
  14.32712  14.37932     0.051     18223      3818
  14.32628  14.37841     0.051     18220      3821
  14.32544  14.37748     0.051     18211      3824
  14.32460  14.37657     0.051     18211      3826
