  9809     SPring-8 14b2 
 Ni-K_Ni-foil_S  13.11.27 04:47 - 13.11.27 04:48
 Ni-foil                                                                         
 Ring :   8.0 GeV    99.5 mA -   99.5 mA
 Mono :   SI(311)       D=  1.63747 A    Initial angle= 28.38767 deg
 14b2      Transmission( 2)   Repetition=  1     Points= 4486
 Param file :                 angle axis (1)     Block =    1

 Block      Init-ang  final-ang     Step/deg     Time/s       Num
     1       28.25000  22.55000    -0.001270       0.01      4486
 Ortec( 0)     NDCH = 3
  Angle(c)  Angle(o)    time/s         2         3
      Mode         0         0         1         2
    Offset         0         0   165.500   111.100
  23.14587  23.10352     0.010       843       489
  23.14460  23.10226     0.010       868       502
  23.14333  23.10109     0.010       866       503
  23.14206  23.09997     0.010       859       498
  23.14079  23.09878     0.010       840       488
  23.13952  23.09744     0.010       852       494
  23.13825  23.09602     0.010       861       499
  23.13698  23.09462     0.010       864       501
  23.13571  23.09328     0.010       860       500
  23.13444  23.09204     0.010       854       496
  23.13317  23.09090     0.010       865       503
  23.13190  23.08978     0.010       861       501
  23.13063  23.08856     0.010       858       500
  23.12936  23.08720     0.010       864       502
  23.12809  23.08577     0.010       854       498
  23.12682  23.08437     0.010       856       499
  23.12555  23.08304     0.010       862       502
  23.12428  23.08182     0.010       852       497
  23.12301  23.08068     0.010       861       502
  23.12174  23.07955     0.010       861       503
  23.12047  23.07830     0.010       852       497
  23.11920  23.07692     0.010       855       499
  23.11793  23.07549     0.010       851       496
  23.11666  23.07410     0.010       852       499
  23.11539  23.07279     0.010       858       501
  23.11412  23.07158     0.010       851       495
  23.11285  23.07046     0.010       851       497
  23.11158  23.06932     0.010       836       488
  23.11031  23.06803     0.010       839       490
  23.10904  23.06664     0.010       844       493
  23.10777  23.06522     0.010       848       496
  23.10650  23.06384     0.010       851       497
  23.10523  23.06256     0.010       850       497
  23.10396  23.06139     0.010       846       495
  23.10269  23.06027     0.010       850       499
  23.10142  23.05911     0.010       843       493
  23.10015  23.05779     0.010       842       495
  23.09888  23.05637     0.010       841       492
  23.09761  23.05496     0.010       844       495
  23.09634  23.05359     0.010       850       499
  23.09507  23.05232     0.010       846       496
  23.09380  23.05116     0.010       838       493
  23.09253  23.05004     0.010       841       495
  23.09126  23.04886     0.010       837       492
  23.08999  23.04752     0.010       840       493
  23.08872  23.04609     0.010       839       493
  23.08745  23.04468     0.010       842       496
  23.08618  23.04333     0.010       843       496
  23.08491  23.04208     0.010       840       495
  23.08364  23.04094     0.010       837       492
  23.08237  23.03982     0.010       836       491
  23.08110  23.03862     0.010       836       494
  23.07983  23.03726     0.010       835       493
  23.07856  23.03584     0.010       837       493
  23.07729  23.03445     0.010       837       493
  23.07602  23.03312     0.010       838       494
  23.07475  23.03189     0.010       835       492
  23.07348  23.03075     0.010       829       491
  23.07221  23.02963     0.010       835       492
  23.07094  23.02839     0.010       830       492
  23.06967  23.02701     0.010       838       494
  23.06840  23.02558     0.010       834       492
  23.06713  23.02419     0.010       829       491
  23.06586  23.02287     0.010       835       493
  23.06459  23.02166     0.010       825       489
  23.06332  23.02054     0.010       828       490
  23.06205  23.01940     0.010       835       494
  23.06078  23.01812     0.010       829       492
  23.05951  23.01672     0.010       826       489
  23.05824  23.01529     0.010       824       488
  23.05697  23.01392     0.010       821       487
  23.05570  23.01262     0.010       829       489
  23.05443  23.01144     0.010       819       487
  23.05316  23.01033     0.010       828       490
  23.05189  23.00918     0.010       824       489
  23.05062  23.00788     0.010       824       488
  23.04935  23.00647     0.010       827       491
  23.04808  23.00506     0.010       824       489
  23.04681  23.00370     0.010       821       486
  23.04554  23.00242     0.010       825       491
  23.04427  23.00125     0.010       819       487
  23.04300  23.00012     0.010       824       490
  23.04173  22.99895     0.010       825       491
  23.04046  22.99763     0.010       819       488
  23.03919  22.99620     0.010       823       490
  23.03792  22.99479     0.010       813       484
  23.03665  22.99344     0.010       818       487
  23.03538  22.99218     0.010       826       493
  23.03411  22.99103     0.010       810       483
  23.03284  22.98991     0.010       824       492
  23.03157  22.98870     0.010       820       489
  23.03030  22.98735     0.010       814       486
  23.02903  22.98592     0.010       821       490
  23.02776  22.98453     0.010       810       485
  23.02649  22.98320     0.010       810       483
  23.02522  22.98197     0.010       817       489
  23.02395  22.98083     0.010       815       487
  23.02268  22.97972     0.010       818       489
  23.02141  22.97850     0.010       812       486
  23.02014  22.97713     0.010       810       484
  23.01887  22.97570     0.010       815       488
  23.01760  22.97431     0.010       805       482
  23.01633  22.97299     0.010       810       485
  23.01506  22.97177     0.010       819       490
  23.01379  22.97064     0.010       809       486
  23.01252  22.96952     0.010       812       485
  23.01125  22.96826     0.010       807       484
  23.00998  22.96688     0.010       806       484
  23.00871  22.96545     0.010       806       485
  23.00744  22.96407     0.010       803       481
  23.00617  22.96276     0.010       810       487
  23.00490  22.96156     0.010       811       486
  23.00363  22.96044     0.010       806       485
  23.00236  22.95929     0.010       804       483
  23.00109  22.95801     0.010       803       484
  22.99982  22.95661     0.010       800       483
  22.99855  22.95519     0.010       801       482
  22.99728  22.95383     0.010       805       486
  22.99601  22.95255     0.010       804       484
  22.99474  22.95137     0.010       801       482
  22.99347  22.95026     0.010       806       486
  22.99220  22.94910     0.010       798       482
  22.99093  22.94779     0.010       796       479
  22.98966  22.94638     0.010       800       483
  22.98839  22.94496     0.010       799       483
  22.98712  22.94360     0.010       802       484
  22.98585  22.94233     0.010       801       484
  22.98458  22.94117     0.010       798       482
  22.98331  22.94005     0.010       798       482
  22.98204  22.93887     0.010       792       478
  22.98077  22.93752     0.010       792       478
  22.97950  22.93610     0.010       805       488
  22.97823  22.93470     0.010       793       479
  22.97696  22.93334     0.010       797       482
  22.97569  22.93210     0.010       800       485
  22.97442  22.93095     0.010       790       479
  22.97315  22.92983     0.010       787       477
  22.97188  22.92863     0.010       794       480
  22.97061  22.92727     0.010       794       481
  22.96934  22.92585     0.010       795       481
  22.96807  22.92446     0.010       795       483
  22.96680  22.92313     0.010       788       478
  22.96553  22.92190     0.010       787       478
  22.96426  22.92077     0.010       790       480
  22.96299  22.91964     0.010       791       479
  22.96172  22.91840     0.010       788       478
  22.96045  22.91702     0.010       786       479
  22.95918  22.91559     0.010       797       484
  22.95791  22.91420     0.010       792       481
  22.95664  22.91288     0.010       779       475
  22.95537  22.91167     0.010       783       476
  22.95410  22.91055     0.010       783       478
  22.95283  22.90940     0.010       790       481
  22.95156  22.90812     0.010       785       479
  22.95029  22.90673     0.010       786       479
  22.94902  22.90530     0.010       787       480
  22.94775  22.90391     0.010       778       475
  22.94648  22.90262     0.010       782       476
  22.94521  22.90143     0.010       779       476
  22.94394  22.90032     0.010       779       475
  22.94267  22.89917     0.010       783       478
  22.94140  22.89786     0.010       782       478
  22.94013  22.89646     0.010       780       476
  22.93886  22.89504     0.010       779       476
  22.93759  22.89367     0.010       772       472
  22.93632  22.89240     0.010       778       476
  22.93505  22.89123     0.010       775       474
  22.93378  22.89011     0.010       781       479
  22.93251  22.88893     0.010       779       477
  22.93124  22.88760     0.010       774       474
  22.92997  22.88618     0.010       774       473
  22.92870  22.88477     0.010       771       473
  22.92743  22.88342     0.010       772       472
  22.92616  22.88216     0.010       770       473
  22.92489  22.88101     0.010       776       475
  22.92362  22.87989     0.010       772       474
  22.92235  22.87868     0.010       773       474
  22.92108  22.87733     0.010       769       472
  22.91981  22.87590     0.010       769       473
  22.91854  22.87450     0.010       766       472
  22.91727  22.87317     0.010       768       472
  22.91600  22.87194     0.010       768       473
  22.91473  22.87081     0.010       775       476
  22.91346  22.86969     0.010       763       470
  22.91219  22.86847     0.010       769       473
  22.91092  22.86709     0.010       763       470
